DATE_STRIN,LATITUDE,LONGITUDE,LOCATION_N,AREA,COUNTRY,REGION_COD,CAUSE_CODE
6/10/1996,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
3/11/2011,48.837,-125.137,"BAMFIELD, BRITISH COLUMBIA",BC,CANADA,88,0
4/1/1946,33.432,-118.505,"CATALINA HARBOR, CATALINA IS, CA",CA,USA,88,0
3/11/2011,34.27,-119.28,"Ventura Harbor, CA",CA,USA,88,0
4/1/1946,41.7456,-124.184,"CRESCENT CITY, CA",CA,USA,88,0
10/4/1994,46.705,-123.966,"TOKE POINT, WA",WA,USA,88,0
3/11/2011,50.016667,-125.233333,"CAMPBELL RIVER, BRITISH COLUMBIA",BC,CANADA,88,0
3/11/2011,49.340317,-123.233131,WEST VANCOUVER LABORATORY,BC,CANADA,88,0
10/4/1994,44.625,-124.043,"SOUTH BEACH, OR",OR,USA,88,0
4/1/1946,38,-122.92,"DRAKES BAY, CA",CA,USA,88,0
3/11/2011,34.15,-119.2167,"Channel Islands Harbor, CA",CA,USA,88,0
4/1/1946,37.5017,-122.4866,"HALF MOON BAY, CA",CA,USA,88,0
3/11/2011,34.15,-119.18,"OXNARD, CA",CA,USA,88,0
9/25/2003,40.767,-124.217,"NORTH SPIT, HUMBOLDT BAY, CA",CA,USA,88,0
2/17/1996,44.625,-124.043,"SOUTH BEACH, OR",OR,USA,88,0
2/17/1996,40.767,-124.217,"NORTH SPIT, HUMBOLDT BAY, CA",CA,USA,88,0
4/1/1946,33.75,-118.22,"LONG BEACH, CA",CA,USA,88,0
3/11/2011,33.975,-118.449,"Marina Del Rey, CA",CA,USA,88,0
9/25/2003,38.95,-123.73,"POINT ARENA, CA",CA,USA,88,0
3/28/1964,39.28,-123.77,"VAN DAMME STATE PARK, CA",CA,USA,88,0
9/25/2003,37.997,-122.975,"POINT REYES, CA",CA,USA,88,0
3/28/1964,34.27,-119.28,"VENTURA, CA",CA,USA,88,0
2/17/1996,34.4803,-119.69,"SANTA BARBARA, CA",CA,USA,88,0
4/1/1946,33.717,-118.267,"LOS ANGELES, CA",CA,USA,88,0
3/11/2011,42.05,-124.28,"BROOKINGS, OR",OR,USA,88,0
4/1/1946,36.605,-121.888,"MONTEREY, CA",CA,USA,88,0
10/7/2009,34.4803,-119.69,"SANTA BARBARA, CA",CA,USA,88,0
9/25/2003,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
3/3/1901,36.605,-121.888,"MONTEREY, CA",CA,USA,88,0
1872/08/23,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
4/1/1946,37.86,-122.58,"MUIR BEACH, CA",CA,USA,88,0
10/7/2009,34.008,-118.5,"SANTA MONICA, CA",CA,USA,88,0
9/25/2003,36.605,-121.888,"MONTEREY, CA",CA,USA,88,0
10/17/1966,35.179,-120.735,"AVILA BEACH, CA",CA,USA,88,0
5/22/1960,33.345,-118.325,"AVALON, CATALINA IS, CA",CA,USA,88,0
3/28/1964,43.97,-124.08,"FLORENCE, OR",OR,USA,88,0
2/17/1996,41.7456,-124.184,"CRESCENT CITY, CA",CA,USA,88,0
10/7/2009,44.625,-124.043,"SOUTH BEACH, OR",OR,USA,88,0
5/22/1960,35.179,-120.735,"AVILA BEACH, CA",CA,USA,88,0
2/17/1996,34.008,-118.5,"SANTA MONICA, CA",CA,USA,88,0
10/7/2009,49.153,-125.913,"TOFINO, BRITISH COLUMBIA",BC,CANADA,88,0
3/11/2011,34.0333,-118.35,"Ballona Creek, CA",CA,USA,88,0
10/7/2009,48.367,-124.612,"NEAH BAY, WA",WA,USA,88,0
2/17/1996,42.737,-124.497,"PORT ORFORD, OR",OR,USA,88,0
4/1/1946,39.18,-123.67,"NAVARRO RIVER, CA",CA,USA,88,0
2/6/2013,35.17666,-120.755,"PORT SAN LUIS, CA",CA,USA,88,0
1885/11/24,40.78,-124.15,"EUREKA, CA",CA,USA,88,0
2/6/2013,36.605,-121.888,"MONTEREY, CA",CA,USA,88,0
1887/07/08,37.865,-122.493,"SAUSALITO, CA",CA,USA,88,0
10/7/2009,38.914,-123.711,"ARENA COVE, CA",CA,USA,88,0
2/6/2013,48.367,-124.612,"NEAH BAY, WA",WA,USA,88,0
10/22/1951,49.153,-125.913,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",BC,CANADA,88,0
11/1/1915,49.153,-125.913,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",BC,CANADA,88,0
10/7/2009,37.997,-122.975,"POINT REYES, CA",CA,USA,88,0
3/28/1963,48.425,-123.372,"VICTORIA, BRITISH COLUMBIA",BC,CANADA,88,0
3/28/1964,42.737,-124.497,"PORT ORFORD, OR",OR,USA,88,0
5/1/1917,49.153,-125.913,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",BC,CANADA,88,0
10/7/2009,36.605,-121.888,"MONTEREY, CA",CA,USA,88,0
3/28/1963,49.153,-125.913,"TOFINO, BRITISH COLUMBIA",BC,CANADA,88,0
6/26/1917,49.153,-125.913,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",BC,CANADA,88,0
2/27/2010,34.4803,-119.69,"SANTA BARBARA, CA",CA,USA,88,0
9/7/1918,49.153,-125.913,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",BC,CANADA,88,0
2/27/2010,33.719,-118.272,"LOS ANGELES, CA",CA,USA,88,0
11/8/1918,49.153,-125.913,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",BC,CANADA,88,0
5/3/2006,48.367,-124.612,"NEAH BAY, WA",WA,USA,88,0
1895/03/09,34.04,-120.37,"SAN MIGUEL ISLAND, CA",CA,USA,88,0
3/28/1964,47.451,-122.827,"BELFAIR, WA",WA,USA,88,0
3/28/1964,36.967,-121.876,"RIO DEL MAR, CA",CA,USA,88,0
3/28/1964,38.357,-123.068,"SALMON CREEK BEACH, CA",CA,USA,88,0
3/28/1964,46.68,-124.07,"WILLAPA BAY, WA",WA,USA,88,0
5/22/1960,38.169,-122.909,"TOMALES BAY, CA",CA,USA,88,0
1854/12/23,46.208,-123.767,"ASTORIA, OR",OR,USA,88,0
8/19/1953,47.95,-118.97,"F.D. ROOSEVELT LAKE, WA",WA,USA,88,0
2/16/1953,47.95,-118.97,"F.D. ROOSEVELT LAKE, WA",WA,USA,88,0
11/17/2003,43.352,-124.192,"CHARLESTON, OR",OR,USA,88,0
11/17/2003,42.737,-124.497,"PORT ORFORD, OR",OR,USA,88,0
11/17/2003,40.767,-124.217,"NORTH SPIT, HUMBOLDT BAY, CA",CA,USA,88,0
11/29/1975,29,-118.27,ISLA GUADALUPE, ,MEXICO,88,0
4/25/1992,35.17666,-120.755,"PORT SAN LUIS, CA",CA,USA,88,0
6/22/1977,33.75,-118.22,"LONG BEACH, CA",CA,USA,88,0
6/22/1977,33.719,-118.272,"LOS ANGELES, CA",CA,USA,88,0
6/22/1977,35.17666,-120.755,"PORT SAN LUIS, CA",CA,USA,88,0
4/1/1946,38.914,-123.711,"ARENA COVE, CA",CA,USA,88,0
4/1/1946,35.17666,-120.755,"PORT SAN LUIS, CA",CA,USA,88,0
5/22/1960,36.97,-122.02,"SANTA CRUZ, CA",CA,USA,88,0
6/10/1996,41.7456,-124.184,"CRESCENT CITY, CA",CA,USA,88,0
6/10/1996,48.125,-123.44,"PORT ANGELES, WA",WA,USA,88,0
6/10/1996,43.352,-124.192,"CHARLESTON, OR",OR,USA,88,0
1891/11/29,47.6,-122.32,"SEATTLE, WA",WA,USA,88,0
3/30/1904,47.3,-123.68,"WISHKAH RIVER, WA",WA,USA,88,0
3/9/1957,36.605,-121.888,"MONTEREY, CA",CA,USA,88,0
5/22/1960,33,-118.55,"WILSON COVE, CA",CA,USA,88,0
3/28/1964,37.614,-122.487,"PACIFICA, CA",CA,USA,88,0
3/28/1964,47.6,-124.37,"KALALOCH BEACH, WA",WA,USA,88,0
1895/07/??,34.04,-120.37,"SAN MIGUEL ISLAND, CA",CA,USA,88,0
3/28/1964,37.872,-122.463,"BELVEDERE, CA",CA,USA,88,0
3/28/1964,37.963,-122.428,"POINT SAN PABLO, CA",CA,USA,88,0
5/3/2006,48.837,-125.137,"BAMFIELD, BRITISH COLUMBIA",BC,CANADA,88,0
5/3/2006,48.425,-123.372,"VICTORIA, BRITISH COLUMBIA",BC,CANADA,88,0
1894/11/28,47.25,-122.433,"TACOMA, WA",WA,USA,88,0
1812/12/21,34.2,-119.9,S. CALIFORNIA,CA,USA,88,3
1895/10/14,37.865,-122.493,"SAUSALITO, CA",CA,USA,88,0
1851/05/15,37.8,-122.4,N. CALIFORNIA,CA,USA,88,1
1873/11/23,42.737,-124.497,"PORT ORFORD, OR",OR,USA,88,0
11/4/1927,34.813,-120.774,S. CALIFORNIA,CA,USA,88,1
1877/04/16,33.741,-118.104,"ANAHEIM LANDING, CA",CA,USA,88,0
2/9/1928,49,-125,BRITISH COLUMBIA,BC,CANADA,88,1
1877/04/16,35.433,-120.883,"CAYUCOS, CA",CA,USA,88,0
6/23/1946,49.87,-124.92,BRITISH COLUMBIA,BC,CANADA,88,3
1877/05/10,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
1896/06/15,36.97,-122.02,"SANTA CRUZ, CA",CA,USA,88,0
1873/11/23,42,-124,N. CALIFORNIA,CA,USA,88,3
1877/05/10,33.78,-118.25,"WILMINGTON, CA",CA,USA,88,0
1856/02/15,37.5,-122.3,N. CALIFORNIA,CA,USA,88,3
10/17/1966,41.7456,-124.184,"CRESCENT CITY, CA",CA,USA,88,0
1855/07/11,34.1,-118.1,S. CALIFORNIA,CA,USA,88,3
10/17/1966,33.75,-118.22,"LONG BEACH, CA",CA,USA,88,0
1877/04/16,35,-120,N. TO S. CALIFORNIA,CA,USA,88,9
10/17/1966,33.719,-118.272,"LOS ANGELES, CA",CA,USA,88,0
1872/03/26,36.7,-118.1,S. CALIFORNIA,CA,USA,88,1
10/17/1966,48.367,-124.612,"NEAH BAY, WA",WA,USA,88,0
1899/12/25,33.8,-118.5,S. CALIFORNIA,CA,USA,88,9
4/1/1946,40.77,-124.22,"HUMBOLDT BAY, CA",CA,USA,88,0
1879/08/10,34.227,-118.433,S. CALIFORNIA,CA,USA,88,3
10/3/1931,34.4803,-119.69,"SANTA BARBARA, CA",CA,USA,88,0
1884/11/12,40,-122,N. CALIFORNIA,CA,USA,88,9
6/3/1932,33.75,-118.22,"LONG BEACH, CA",CA,USA,88,0
2/9/1941,40.5,-125.25,NORTHERN CALIFORNIA,CA,USA,88,1
6/3/1932,37.27,-121.97,"LOS GATOS, CA",CA,USA,88,0
1/22/1923,40.8,-124.5,N. CALIFORNIA,CA,USA,88,1
1896/06/15,37.865,-122.493,"SAUSALITO, CA",CA,USA,88,0
6/3/1932,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
6/3/1932,34.4803,-119.69,"SANTA BARBARA, CA",CA,USA,88,0
8/21/1934,33.7,-118.2,S. CALIFORNIA,CA,USA,88,9
12/26/2004,48.425,-123.372,"VICTORIA, BRITISH COLUMBIA",BC,CANADA,88,0
3/2/1933,33.75,-118.22,"LONG BEACH, CA",CA,USA,88,0
9/1/1994,40.402,-125.68,N. CALIFORNIA,CA,USA,88,1
1868/10/21,37.7,-122.1,N. CALIFORNIA,CA,USA,88,3
3/2/1933,33.719,-118.272,"LOS ANGELES, CA",CA,USA,88,0
1/17/1994,34.213,-118.537,"WEST COAST, USA", ,USA,88,1
3/2/1933,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
12/26/2004,48.837,-125.137,"BAMFIELD, BRITISH COLUMBIA",BC,CANADA,88,0
3/2/1933,34.008,-118.5,"SANTA MONICA, CA",CA,USA,88,0
3/28/1964,37.962,-122.419,"SAN PABLO, CA",CA,USA,88,0
3/28/1964,37.923,-122.365,"RICHMOND, CA",CA,USA,88,0
10/28/2012,38.914,-123.711,"ARENA COVE, CA",CA,USA,88,0
10/28/2012,37.997,-122.975,"POINT REYES, CA",CA,USA,88,0
10/28/2012,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
10/28/2012,36.605,-121.888,"MONTEREY, CA",CA,USA,88,0
10/28/2012,35.17666,-120.755,"PORT SAN LUIS, CA",CA,USA,88,0
3/28/1964,38.05,-122.16,"BENICIA, CA",CA,USA,88,0
10/28/2012,48.837,-125.137,"BAMFIELD, BRITISH COLUMBIA",BC,CANADA,88,0
3/28/1964,38.075,-121.85,"COLLINSVILLE, CA",CA,USA,88,0
3/28/1964,37.5017,-122.4866,"HALF MOON BAY, CA",CA,USA,88,0
10/28/2012,46.705,-123.966,"TOKE POINT, WA",WA,USA,88,0
3/28/1964,45.658,-123.933,"NEHALEM RIVER, OR",OR,USA,88,0
11/29/1975,38.27,-123,"BODEGA BAY, CA",CA,USA,88,0
3/28/1964,39.43,-123.8,"NOYO, CA",CA,USA,88,0
10/28/2012,46.908,-124.11,"WESTPORT, WA",WA,USA,88,0
10/28/2012,45.555,-123.912,"GARIBALDI, OR",OR,USA,88,0
10/28/2012,44.625,-124.043,"SOUTH BEACH, OR",OR,USA,88,0
3/11/2011,41.7456,-124.184,"CRESCENT CITY, CA",CA,USA,88,0
4/1/1946,37.79,-122.27,"ALAMEDA, CA",CA,USA,88,0
4/1/1946,37.807,-122.465,"SAN FRANCISCO, PRESIDIO, CA",CA,USA,88,0
4/1/1946,33.707,-118.273,"SAN PEDRO, CA",CA,USA,88,0
3/28/1964,35.337752,-120.8512,"MORRO BAY, CA",CA,USA,88,0
3/28/1964,44.72863,-124.055,"BEVERLY BEACH STATE PARK, OR",OR,USA,88,0
12/11/1913,34.42,-119.68,"SANTA BARBARA, CA",CA,USA,88,0
10/28/2012,48.367,-124.612,"NEAH BAY, WA",WA,USA,88,0
3/3/1901,36,-120.5,"MONTEREY BAY, N. CALIFORNIA",CA,USA,88,3
1865/10/08,37.2,-121.9,N. CALIFORNIA,CA,USA,88,3
1865/10/04,37,-122,"SAN FRANCISCO, CA",CA,USA,88,0
1898/03/31,38.2,-122.4,"OAKLAND, N. CALIFORNIA",CA,USA,88,9
1891/11/29,48,-123.5,WASHINGTON,WA,USA,88,3
3/11/1933,33.616,-117.966,S. CALIFORNIA,CA,USA,88,9
1827/01/18,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
4/18/1906,37.7,-122.5,N. CALIFORNIA,CA,USA,88,3
3/30/1904,46.28,-123.7,"GRAY'S BAY, WA",WA,USA,88,0
1854/10/22,37.8,-122.4,N. CALIFORNIA,CA,USA,88,1
4/25/1992,40.368,-124.316,"CAPE MENDOCINO, N. CALIFORNIA",CA,USA,88,1
3/30/1904,47.8,-123.63,"HOH RIVER, WA",WA,USA,88,0
10/18/1989,37.036,-121.883,N. CALIFORNIA,CA,USA,88,1
3/30/1904,47.78,-123.6,"QUEETS RIVER, WA",WA,USA,88,0
6/15/2005,41.301,-125.97,N. CALIFORNIA,CA,USA,88,1
3/30/1904,47.7,-123.31,"QUINAULT RIVER, WA",WA,USA,88,0
5/18/1980,46.2,-122.18,WASHINGTON,WA,USA,88,6
1/31/1906,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
1884/01/25,38,-122,N. CALIFORNIA,CA,USA,88,0
1812/??/??,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
12/3/2007,49.475,-121.847,"CHEHALIS LAKE, CHILLIWACK",BC,CANADA,88,8
1812/12/21,34.47,-120.2,"EL REFUGIO (GAVIOTA), CA",CA,USA,88,0
4/13/1949,47.167,-122.617,"PUGET SOUND, WA",WA,USA,88,3
1855/10/22,37.8,-122.4,N. CALIFORNIA,CA,USA,88,1
1866/12/20,48.12,-122.75,"PORT TOWNSEND, WA",WA,USA,88,0
1855/03/20,40.75,-124.2,N. CALIFORNIA,CA,USA,88,1
11/30/1987,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
3/6/1988,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
1854/05/31,34.4,-119.7,S. CALIFORNIA,CA,USA,88,3
4/18/1906,39.18,-123.67,"NAVARRO RIVER, CA",CA,USA,88,0
1806/03/25,34.4,-119.7,"SANTA BARBARA, S. CALIFORNIA",CA,USA,88,1
10/28/2012,48.125,-123.44,"PORT ANGELES, WA",WA,USA,88,0
8/17/1906,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
10/28/2012,47.909,-124.637,"LA PUSH, WA",WA,USA,88,0
3/28/1964,33.75,-118.12,"ALAMITOS BAY, CA",CA,USA,88,0
11/15/2006,36.97,-122.02,"SANTA CRUZ, CA",CA,USA,88,0
3/28/1964,39.25,-123.53,"ALBION RIVER, CA",CA,USA,88,0
1868/08/13,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
6/23/1946,49.4863,-124.435,SISTERS ROCK,BC,CANADA,88,0
3/28/1964,38.914,-123.711,"ARENA COVE, CA",CA,USA,88,0
5/22/1960,37.79,-122.27,"ALAMEDA, CA",CA,USA,88,0
4/1/1946,49.153,-125.913,"TOFINO (CLAYOQUOT),BRITISH COLUMBIA",BC,CANADA,88,0
3/28/1964,35.179,-120.735,"AVILA BEACH, CA",CA,USA,88,0
4/1/1946,48.425,-123.372,"VICTORIA, BRITISH COLUMBIA",BC,CANADA,88,0
3/28/1964,38.27,-123,"BODEGA BAY, CA",CA,USA,88,0
3/28/1964,39.445,-123.815,"FORT BRAGG, CA",CA,USA,88,0
3/28/1964,40.77,-124.22,"HUMBOLDT BAY, CA",CA,USA,88,0
10/18/1989,36.605,-121.888,"MONTEREY, CA",CA,USA,88,0
3/28/1964,46.95,-124.15,"OCEAN SHORES, WA",WA,USA,88,0
3/28/1964,44.02,-124.14,"SIUSLAW RIVER, OR",OR,USA,88,0
1856/02/15,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
11/4/2000,34.5,-120.65,"POINT ARGUELLO, S. CALIFORNIA",CA,USA,88,8
1884/01/25,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
1878/11/22,35.18,-120.731,S. CALIFORNIA,CA,USA,88,8
4/1/2014,34.008,-118.5,"SANTA MONICA, CA",CA,USA,88,0
1700/01/27,45,-125,CASCADIA SUBDUCTION ZONE, ,USA,88,1
5/16/1968,41.7456,-124.184,"CRESCENT CITY, CA",CA,USA,88,0
5/16/1968,35.179,-120.735,"AVILA BEACH, CA",CA,USA,88,0
1894/11/28,47.286,-122.445,"PUYALLUP RIVER DELTA, TACOMA, WA",WA,USA,88,8
5/16/1968,33.719,-118.272,"LOS ANGELES, CA",CA,USA,88,0
4/1/2014,42.737,-124.497,"PORT ORFORD, OR",OR,USA,88,0
3/28/1964,37.9,-122.68,"BOLINAS, CA",CA,USA,88,0
8/31/1930,34.03,-118.643,S. CALIFORNIA,CA,USA,88,3
3/28/1964,47.17,-124.08,"BOONE CREEK, WA",WA,USA,88,0
3/28/1964,36.97,-121.95,"CAPITOLA, CA",CA,USA,88,0
3/28/1964,39.36045,-123.818627,"CASPAR, CA",CA,USA,88,0
3/28/1964,35.44,-120.88,"CAYUCOS, CA",CA,USA,88,0
4/1/2014,33.719,-118.272,"LOS ANGELES, CA",CA,USA,88,0
4/1/2014,48.125,-123.44,"PORT ANGELES, WA",WA,USA,88,0
4/1/2014,47.909,-124.637,"LA PUSH, WA",WA,UA,88,0
4/1/2014,34.4803,-119.69,"SANTA BARBARA, CA",CA,USA,88,0
4/1/2014,37.807,-122.465,"SAN FRANCISCO, CA",CA,USA,88,0
6/15/1995,38.367,22.233,ERATINI, ,GREECE,50,0
1667/04/06,42.667,18.117,DUBROVNIK, ,CROATIA,50,0
1833/01/19,40.4,19.9,ALBANIA, ,ALBANIA,50,1
12/28/1908,37.65,15.183,S. TECLA, ,ITALY,50,0
10/16/1979,43.5728,7.1262,LA SALIS, ,FRANCE,50,0
1857/05/23,36.5,1.3,SEA OF ALBORAN, ,ALGERIA,50,1
12/28/1908,37.660556,15.196667,POZZILLO, ,ITALY,50,0
1633/11/05,37.79,20.9,ISLAND OF ZAKYNTHOS (ZAKINTHOS), ,GREECE,50,0
1693/01/11,36.02,14.26,"SANNAT, GOZO ISLAND", ,MALTA,50,0
0881/06/10,36,-8,CADIZ, ,SPAIN,73,1
1607/01/30,51.15,-2.72,GLASTONBURY, ,UK,73,0
0365/07/21,36.7333,-3.0167,ADRA, ,SPAIN,50,0
-0210/??/??,36,-10.5,GULF OF CADIZ, ,PORTUGAL,73,1
1858/06/05,50.725,1.614,BOULOGNE-SUR-MER, ,FRANCE,73,0
0365/07/21,38.18,15.56,ISLAND OF SICILY,REGIONE SICILIANA,ITALY,50,0
1607/01/30,51.2,-3,HUNTSPILL, ,UK,73,0
1672/04/14,44.06,12.59,RIMINI, ,ITALY,50,0
12/28/1908,37.733,15.2,RIPOSTO, ,ITALY,50,0
1641/12/21,38.63,-28.05,"ILHA DE SAO JORGE, AZORES", ,AZORES (PORTUGAL),73,0
1650/09/29,36.73,25.27,IOS, ,GREECE,50,0
12/28/1908,38.11667,13.36667,MAZZARA, ,ITALY,50,0
1793/07/17,51.5,0.03,"LONDON, ENGLAND", ,UK,73,0
12/28/1908,38.71,16.12,PORTO S. VENERE, ,ITALY,50,0
1650/09/29,35.5,25,CRETE, ,GREECE,50,0
12/28/1908,39.21,9.1,CAGLIARI, ,ITALY,50,0
1607/01/30,51.24,-3,BURNHAM-ON-SEA, ,UK,73,0
11/2/1956,39.5,23,NORTH AEGEAN, ,GREECE,50,1
0551/04/??,38.4,22.3,ETOLIA, ,GREECE,50,3
12/28/1908,37.617,15.167,ACIREALE, ,ITALY,50,0
0365/07/21,42.5811,18.2181,EPIDAURUS, ,CROATIA,50,0
12/28/1908,38,13.65,TRABIA, ,ITALY,50,0
1755/11/01,36.15,-5.35,GIBRALTAR, ,SPAIN,73,0
12/28/1908,37.29,13.53,PORTO EMPEDOCLE, ,ITALY,50,0
12/28/1908,37.27,9.87,BISERTA, ,TUNISIA,50,0
1680/10/09,36.5,-3.6,ALBORAN SEA, ,SPAIN,50,1
1892/11/15,40.54,13,TYRRHENIAN SEA, ,ITALY,50,1
1594/??/??,40.83,14.25,BAY OF NAPLES,CAMPANIA,ITALY,50,0
1804/01/13,36.833,-2.833,ALBORAN SEA, ,SPAIN,50,1
1706/05/05,28.271,-16.641,"TENERIFE, CANARY ISLANDS", ,SPAIN,73,6
1875/03/18,44.2,12.4,ADRIATIC SEA, ,ITALY,50,1
-0426/06/??,38.8,22.55,THERMOPLYLES, ,GREECE,50,0
12/28/1908,37.529,15.113,OGNINA, ,ITALY,50,0
10/9/1963,46.272,12.331,CASSO, ,ITALY,50,0
1755/11/01,37.25,-6.95,HUELVA, ,SPAIN,73,0
1823/08/20,42.667,18.117,DUBROVNIK, ,CROATIA,50,0
12/28/1908,38.167,15.65,GALLICO, ,ITALY,50,0
12/28/1908,37.2167,15.2167,AUGUSTA,SICILY,ITALY,50,0
10/29/1989,36.583,2.45,TIPAZA (TIPASA) COASTAL REGION, ,ALGERIA,50,0
12/28/1908,36.867,15.133,CALABERNARDO, ,ITALY,50,0
12/28/1908,44.42,12.21,RAVENNA, ,ITALY,50,0
1511/03/26,46.2,13.433,NORTH ADRIATIC, ,ITALY,50,1
1867/09/20,39.62,19.9197,CORFU (KERKYRA), ,GREECE,50,0
8/14/1978,36.63,-6.871,CADIZ, ,SPAIN,73,1
0382/??/??,36,-10.83,CABO SAN VICENTE, ,PORTUGAL,73,1
1755/11/02,37,-10,SW PORTUGAL, ,PORTUGAL,73,1
1864/06/27,46.5,-53.7,"SW AVALON PENINSULA, NEWFOUNDLAND",NL,CANADA,75,1
1867/09/20,36.6667,22.55,PAGANIA, ,GREECE,50,0
1867/09/20,37.45,24.9333,SYRA, ,GREECE,50,0
1868/09/05,37.6,15.133,CALABRIAN ARC, ,ITALY,50,4
1868/05/22,45.7,10.7,LAKE GARDA, ,ITALY,50,1
1169/02/04,37.3,15.03,EASTERN SICILY, ,ITALY,50,1
0062/??/??,34.931,24.929,LEBENA, ,GREECE,50,0
0258/??/??,41.9,12.45,TYRRHENIAN SEA, ,ITALY,50,1
8/30/1926,36.5,23.3,ARGOLIKOS GULF, ,GREECE,50,1
1825/01/19,38.7,20.578,"LEVKAS ISLAND, IONIAN ISLANDS", ,GREECE,50,0
9/26/1932,40.5,23.9,NORTH AEGEAN, ,GREECE,50,1
7/30/1926,49.21,-2.131,ENGLISH CHANNEL, ,UK,73,1
10/16/1979,43.67233,7.19528,SAINT LAURENT DU VAR, ,FRANCE,50,0
12/28/1908,37.564,15.161,ACI TREZZA, ,ITALY,50,0
10/23/1907,38.133,16.017,IONIAN CALABRIA, ,ITALY,50,1
12/28/1908,38.217,15.233,MILAZZO, ,ITALY,50,0
1823/08/20,38.18,15.562,"MESSINA, SICILY",SICILY,ITALY,50,0
12/28/1908,37.983,13.7,TERMINI IMERESE, ,ITALY,50,0
1755/11/01,35.8,-5.833,TANGER (TANGIER), ,MOROCCO,73,0
10/9/1963,46.268,12.329,LONGARONE, ,ITALY,50,0
12/28/1908,38.545,15.933,NICOTERA, ,ITALY,50,0
8/8/1922,37.5,23.2,AEGEAN SEA, ,GREECE,50,1
1/27/1915,38.4,20.6,IONIAN SEA, ,GREECE,50,1
-0373/??/??,38.21,22.13,"HELICE, PELOPONNESUS", ,GREECE,50,0
1/24/1912,38.12,20.67,IONIAN SEA, ,GREECE,50,1
12/28/1908,38.68,15.9,TROPEA, ,ITALY,50,0
0365/07/21,37.025,-8.9944,CAPE SOUTH VICENTE, ,PORTUGAL,73,0
10/9/1963,46.26,12.294,PIRAGO, ,ITALY,50,0
7/5/1902,40.75,23.25,AEGEAN SEA, ,GREECE,50,1
12/28/1908,38.033,14.017,CEFALU, ,ITALY,50,0
12/28/1908,39.814,15.79,SCALEA, ,ITALY,50,0
1867/09/20,38.7,20.578,"LEVKAS ISLAND, IONIAN ISLANDS", ,GREECE,50,0
1792/01/23,39,-28,AZORES, ,PORTUGAL,73,0
12/28/1908,35.9,14.515,LA VALLETTA, ,MALTA,50,0
2/18/1911,40.9,20.8,OCHRIDA LAKE, ,ALBANIA,50,1
1672/??/??,36.5,25.5,THIRA ISLAND &  CYCLADE ISLANDS, ,GREECE,50,1
1755/11/01,35.89,-5.32,CEUTA, ,SPAIN,73,0
12/28/1908,38.117,13.37,PALERMO, ,ITALY,50,0
1851/10/12,40.472,19.474,"VLORE (VLORA, VALONA, AVLONA)", ,ALBANIA,50,0
1755/11/01,38.66,-27.33,"ANGRA DO HEROISMO, TERCEIRA", ,AZORES (PORTUGAL),73,0
1823/10/??,42.667,18.117,DUBROVNIK, ,CROATIA,50,0
1607/01/30,51.265,-3.01,BERROW, ,UK,73,0
1755/11/01,50.365,-4.15,"PLYMOUTH, DEVON, ENGLAND", ,UK,73,0
1769/??/??,38.4,12.2,CORINTH GULF, ,GREECE,50,1
11/18/1929,47.028,-55.155,"STEPASIDE, NEWFOUNDLAND",NL,CANADA,75,0
1755/11/01,40.15,-8.86,FIGUEIRA DA FOZ, ,PORTUGAL,73,0
1870/07/29,43.03,16.15,ADRIATIC SEA, ,CROATIA,50,1
1764/02/11,51.45,-2.583,"BRISTOL, ENGLAND", ,UK,73,0
1867/09/20,35.2539,25.6097,NEAPOLI, ,GREECE,50,0
1607/01/30,51.28,-2.96,LYMPSHAM, ,UK,73,0
1762/09/27,51.5,0.1,"THE THAMES, ENGLAND", ,UK,73,0
-0058/??/??,41.3,19.5,ALBANIA, ,ALBANIA,50,1
1755/11/01,33.06,-16.31,PORTO SANTO, ,PORTUGAL,73,0
7/6/1965,38.3833,22.3833,GALAXIDI, ,GREECE,50,0
4/24/1996,46.73,7.97,LAKE BRIENZ, ,SWITZERLAND,50,0
